caso_id,llamante_descripcion,llamante_genero,llamante_vinculo_ninios_presentes,violencia_tipo,victima_edad,victima_rango_etario,victima_genero,victima_cantidad,agresor_cantidad,agresor_genero,agresor_relacion_victima,llamado_derivacion,llamado_fecha,llamado_hora,llamado_region
458362,Víctima,Femenino,No hay niñas/os,Física y psicológica,39,30 a 39 años,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-20,13:43,Metropolitana
458363,Familiar,Masculino,Otro familiar,Física y psicológica,4,0 a 5 años,Masculino,4.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-20,14:24,Metropolitana
458364,Familiar,Femenino,Otro familiar,Física y psicológica,5,0 a 5 años,Masculino,2.0,1.0,Masculino,NS/NC,Llamante solicitó información y/o orientación,2024-02-20,14:59,Metropolitana
458365,Familiar,Femenino,No hay niñas/os,Física y psicológica,76,Más de 60 años,Femenino,2.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-02-20,15:13,Metropolitana
458313,Familiar,Femenino,Madre,Psicológica,Sin dato,Sin dato,Masculino,3.0,1.0,Masculino,Padre,Está interviniendo o se deriva a otra institución,2024-02-20,15:41,Metropolitana
458368,Víctima,Femenino,Hermano/a,Psicológica,16,12 a 17 años,Femenino,1.0,1.0,Masculino,Padre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-20,16:08,Metropolitana
458371,Víctima,Femenino,No hay niñas/os,Física y psicológica,25,18 a 29 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-20,16:54,Metropolitana
458372,Víctima,Femenino,Hermano/a,Física y psicológica,16,12 a 17 años,Femenino,3.0,1.0,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-20,17:17,Metropolitana
458373,Familiar,Femenino,No hay niñas/os,Física y psicológica,37,30 a 39 años,Masculino,1.0,3.0,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-02-20,17:21,Metropolitana
458374,Víctima,Femenino,Hermano/a,Física y psicológica,19,18 a 29 años,Femenino,2.0,1.0,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-20,17:51,Metropolitana
458374,Familiar,Femenino,No hay niñas/os,Física y psicológica,19,18 a 29 años,Femenino,1.0,1.0,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-20,18:28,Metropolitana
458376,Víctima,Femenino,No hay niñas/os,Psicológica,40,40 a 49 años,Femenino,1.0,1.0,Masculino,Hermano/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-20,20:34,Metropolitana
458382,Vecina/o,Femenino,No hay niñas/os,Psicológica,80,Más de 60 años,Femenino,1.0,1.0,Femenino,Otro/a conviviente,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-21,05:03,Metropolitana
458388,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-21,08:40,Metropolitana
458389,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-21,08:44,Metropolitana
458391,Víctima,Femenino,Madre,Psicológica,47,40 a 49 años,Femenino,2.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-21,10:02,Metropolitana
458392,Víctima,Femenino,Madre,Psicológica,45,40 a 49 años,Femenino,1.0,1.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-02-21,10:12,Metropolitana
458393,Otra/o sobre una situación de conflicto familiar,Femenino,Otro/a no familiar,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-21,10:36,Metropolitana
458394,Familiar,Femenino,No hay niñas/os,Psicológica,19,18 a 29 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-21,11:04,Metropolitana
458396,Familiar,Femenino,Otro familiar,Psicológica,82,Más de 60 años,Femenino,1.0,1.0,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-02-21,11:09,Metropolitana
458397,Víctima,Femenino,Madre,Física y psicológica,38,30 a 39 años,Femenino,2.0,1.0,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-21,12:14,Metropolitana
458398,Víctima,Femenino,NS/NC,Física y psicológica,30,30 a 39 años,Femenino,1.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-02-21,12:37,Metropolitana
458399,Familiar,Femenino,Otro familiar,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-21,12:43,Metropolitana
458071,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-21,13:03,Metropolitana
458400,Familiar,Femenino,Madre,No Aplica,10,06 a 11 años,Masculino,1.0,1.0,Masculino,NS/NC,Llamante solicitó información y/o orientación,2024-02-21,13:18,Metropolitana
458401,Otro/a,Femenino,Otro/a no familiar,Psicológica,16,12 a 17 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-21,13:27,Metropolitana
456482,Víctima,Masculino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Masculino,1.0,1.0,Femenino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-02-21,13:28,Metropolitana
458404,Víctima,Masculino,No hay niñas/os,Física y psicológica,39,30 a 39 años,Femenino,2.0,1.0,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-02-21,16:16,Metropolitana
458407,Familiar,Femenino,No hay niñas/os,Física y psicológica,93,Más de 60 años,Masculino,1.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-02-21,17:54,Metropolitana
458408,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No Aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-21,18:16,Metropolitana
458409,Familiar,Masculino,No hay niñas/os,Psicológica,18,18 a 29 años,Masculino,1.0,1.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-02-21,18:32,Metropolitana
458412,Víctima,NS/NC,NS/NC,Física y psicológica,36,30 a 39 años,NS/NC,1.0,1.0,NS/NC,Otro/a no conviviente,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-21,23:13,Metropolitana
458414,NS/NC,Femenino,NS/NC,Física y psicológica,24,18 a 29 años,Femenino,1.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-02-21,23:42,Metropolitana
458414,NS/NC,Masculino,NS/NC,Física y psicológica,24,18 a 29 años,Femenino,1.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-02-21,23:45,Metropolitana
458421,Familiar,Masculino,No hay niñas/os,Física y psicológica,21,18 a 29 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-22,09:56,Metropolitana
458423,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-22,11:23,Metropolitana
458422,Familiar,Femenino,Otro familiar,Física y psicológica,5,0 a 5 años,Femenino,1.0,2.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-22,11:30,Metropolitana
458424,Vecina/o,Femenino,Madre,Psicológica,2,0 a 5 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-22,11:46,Metropolitana
458425,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-02-22,13:22,Metropolitana
458426,Víctima,Femenino,Otro/a no familiar,Psicológica,54,50 a 59 años,Femenino,1.0,1.0,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-22,13:25,Metropolitana
458427,Víctima,Femenino,Madre,Física y psicológica,31,30 a 39 años,Femenino,1.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-02-22,13:43,Metropolitana
458428,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-22,13:43,Metropolitana
458430,Otro/a,Femenino,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,Masculino,5.0,1.0,Masculino,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-02-22,14:04,Metropolitana
458431,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Desplazamiento de un equipo movil a donde se encontraba la víctima,2024-02-22,15:53,Metropolitana
458432,Comisaría,Masculino,No hay niñas/os,Física y psicológica,23,18 a 29 años,Femenino,1.0,1.0,Masculino,Ex pareja,No había móviles y/o Equipos para realizar la intervención,2024-02-22,16:12,Metropolitana
458434,Otro/a,Femenino,Otro/a no familiar,Física y psicológica,15,12 a 17 años,Femenino,1.0,1.0,Femenino,Abuelo/a,Llamante solicitó información y/o orientación,2024-02-22,17:46,Metropolitana
458435,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-02-22,19:37,Metropolitana
458436,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-22,22:24,Metropolitana
458437,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-23,00:29,Metropolitana
458439,Familiar,Femenino,Madre,Física y psicológica,8,06 a 11 años,Masculino,2.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-23,09:53,Metropolitana
458440,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-02-23,10:05,Metropolitana
458443,Familiar,Masculino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-02-23,10:39,Metropolitana
458444,Familiar,Masculino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Femenino,Pareja,Llamante solicitó información y/o orientación,2024-02-23,10:58,Metropolitana
458445,Familiar,Femenino,Otro familiar,Física y psicológica,21,18 a 29 años,Femenino,2.0,1.0,Masculino,Ex pareja,Está interviniendo o se deriva a otra institución,2024-02-23,11:42,Metropolitana
458447,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-23,11:55,Metropolitana
458446,Vecina/o,NS/NC,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,Masculino,2.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-23,11:57,Metropolitana
458449,Vecina/o,Femenino,No hay niñas/os,Psicológica,85,Más de 60 años,Femenino,1.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-02-23,13:41,Metropolitana
458450,Otro/a,Femenino,Otro/a no familiar,Física y psicológica,35,30 a 39 años,Femenino,3.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-02-23,13:58,Metropolitana
458454,Víctima,Femenino,Madre,Psicológica,33,30 a 39 años,Femenino,2.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-02-23,15:12,Metropolitana
458468,Víctima,Femenino,Madre,Psicológica,38,30 a 39 años,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-23,16:33,Metropolitana
458475,Vecina/o,Femenino,Otro/a no familiar,Física y psicológica,3,0 a 5 años,Masculino,2.0,2.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-23,18:06,Metropolitana
458482,Víctima,Masculino,Padre,Psicológica,6,06 a 11 años,Masculino,2.0,1.0,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-23,23:28,Metropolitana
458483,Víctima,Femenino,Madre,Psicológica,46,40 a 49 años,Femenino,2.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-02-23,23:52,Metropolitana
458484,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Femenino,Otro/a conviviente,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-24,07:25,Metropolitana
458486,Víctima,Femenino,No hay niñas/os,Física y psicológica,54,50 a 59 años,Femenino,1.0,1.0,Femenino,Otro/a no conviviente,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-24,10:52,Metropolitana
458407,Familiar,Femenino,NS/NC,Psicológica,93,Más de 60 años,Masculino,1.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-02-24,11:31,Metropolitana
458487,Otro/a,NS/NC,Otro/a no familiar,Física y psicológica,4,0 a 5 años,Femenino,1.0,1.0,Masculino,Otro/a conviviente,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-24,11:50,Metropolitana
458488,Víctima,Femenino,Padre,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Ex pareja,Otras,2024-02-24,11:51,Metropolitana
458490,Víctima,Femenino,Hermano/a,Física y psicológica,12,12 a 17 años,Femenino,2.0,1.0,Femenino,Madre,Desplazamiento de un equipo movil a donde se encontraba la víctima,2024-02-24,17:01,Metropolitana
458491,Otro/a,Masculino,Otro/a no familiar,Psicológica,Sin dato,Sin dato,Masculino,3.0,1.0,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-24,17:43,Metropolitana
458493,Familiar,Femenino,No hay niñas/os,Física y psicológica,16,12 a 17 años,Femenino,1.0,1.0,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-24,19:09,Metropolitana
458494,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2.0,1.0,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-24,19:33,Metropolitana
458498,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-24,22:58,Metropolitana
458499,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-02-24,23:01,Metropolitana
458501,Otra/o sobre una situación de conflicto familiar,NS/NC,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-24,23:05,Metropolitana
458502,Otra/o sobre una situación de conflicto familiar,NS/NC,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-24,23:07,Metropolitana
458503,Otra/o sobre una situación de conflicto familiar,NS/NC,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-24,23:11,Metropolitana
458507,NS/NC,NS/NC,Padrastro,Psicológica,Sin dato,Sin dato,NS/NC,2.0,1.0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-02-25,01:20,Metropolitana
458511,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-25,06:07,Metropolitana
456482,Víctima,Masculino,NS/NC,Física y psicológica,Sin dato,Sin dato,Masculino,1.0,1.0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-02-25,09:50,Metropolitana
458513,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-25,11:29,Metropolitana
458514,Familiar,Femenino,Otro familiar,Física y psicológica,15,12 a 17 años,Femenino,1.0,2.0,Masculino,Padre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-25,12:25,Metropolitana
448441,Víctima,Femenino,No hay niñas/os,Económica y psicológica,49,40 a 49 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-25,15:03,Metropolitana
458515,Vecina/o,Femenino,Otro/a no familiar,Física y psicológica,28,18 a 29 años,Femenino,1.0,1.0,Masculino,Pareja,Desplazamiento de un equipo movil a donde se encontraba la víctima,2024-02-25,16:38,Metropolitana
458516,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-25,18:22,Metropolitana
458517,Otra/o sobre una situación de conflicto familiar,Masculino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-25,18:40,Metropolitana
458518,Víctima,Femenino,No hay niñas/os,Psicológica,49,40 a 49 años,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-25,18:54,Metropolitana
458521,Víctima,Femenino,NS/NC,Psicológica,30,30 a 39 años,Femenino,1.0,2.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-02-25,19:19,Metropolitana
458522,Otra/o sobre una situación de conflicto familiar,Femenino,Otro/a no familiar,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-25,19:35,Metropolitana
458518,Víctima,Femenino,No hay niñas/os,Psicológica,49,40 a 49 años,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-25,22:52,Metropolitana
458523,Familiar,Femenino,No hay niñas/os,Psicológica,74,Más de 60 años,Femenino,1.0,2.0,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-02-26,02:07,Metropolitana
458526,Víctima,Masculino,NS/NC,Psicológica,17,12 a 17 años,Masculino,1.0,2.0,Masculino,Padrastro,Llamante solicitó información y/o orientación,2024-02-26,02:34,Metropolitana
448831,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-26,05:14,Metropolitana
458527,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-26,05:21,Metropolitana
458528,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-26,07:23,Metropolitana
458432,Víctima,Femenino,No hay niñas/os,Física y psicológica,23,18 a 29 años,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-26,10:16,Metropolitana
458531,Familiar,Masculino,Padre,Física y psicológica,Sin dato,Sin dato,NS/NC,3.0,1.0,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-26,12:31,Metropolitana
458533,Familiar,Femenino,Otro familiar,Física y psicológica,7,06 a 11 años,Femenino,3.0,1.0,Masculino,Padrastro,La víctima no aceptó la intervención del Equipo Móvil,2024-02-26,13:00,Metropolitana
458534,Familiar,Femenino,No hay niñas/os,Psicológica,52,50 a 59 años,Femenino,1.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-02-26,13:05,Metropolitana
458516,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-26,13:13,Metropolitana
458535,Víctima,Femenino,Madre,Psicológica,30,30 a 39 años,Femenino,2.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-26,13:17,Metropolitana
458536,Víctima,Masculino,Padre,Física y psicológica,Sin dato,Sin dato,Masculino,1.0,1.0,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-26,13:18,Metropolitana
458541,Víctima,Femenino,Madre,Física y psicológica,25,18 a 29 años,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-26,15:28,Metropolitana
458526,Víctima,Femenino,NS/NC,Psicológica,17,12 a 17 años,Femenino,1.0,2.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-26,15:58,Metropolitana
458543,Víctima,Femenino,No hay niñas/os,Psicológica,50,50 a 59 años,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-26,17:14,Metropolitana
458544,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,2.0,1.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-02-26,17:39,Metropolitana
458545,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-26,17:52,Metropolitana
458546,Otro/a,Masculino,Otro/a no familiar,Psicológica,Sin dato,Sin dato,NS/NC,2.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-26,18:47,Metropolitana
458548,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-26,21:25,Metropolitana
458549,Víctima,Femenino,No hay niñas/os,Física y psicológica,62,Más de 60 años,Femenino,1.0,1.0,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-02-26,22:44,Metropolitana
458551,Víctima,Masculino,Padre,Psicológica,47,40 a 49 años,Masculino,1.0,1.0,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-26,23:01,Metropolitana
458552,Víctima,Femenino,Madre,Psicológica,29,18 a 29 años,Femenino,1.0,1.0,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-02-26,23:04,Metropolitana
458554,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-27,00:22,Metropolitana
456482,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Otras,2024-02-27,10:05,Metropolitana
456482,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-27,10:09,Metropolitana
458557,Víctima,Femenino,Madre,Psicológica,28,18 a 29 años,Femenino,2.0,1.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-02-27,10:43,Metropolitana
458559,Víctima,Transgénero,No hay niñas/os,Psicológica,42,40 a 49 años,Femenino,1.0,1.0,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-02-27,11:55,Metropolitana
458560,Víctima,Femenino,Madre,Psicológica,42,40 a 49 años,Femenino,2.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-02-27,12:46,Metropolitana
458561,Otro/a,Masculino,Otro/a no familiar,Psicológica,17,12 a 17 años,Femenino,1.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-27,14:00,Metropolitana
458566,Vecina/o,Femenino,NS/NC,Física y psicológica,Sin dato,Sin dato,Femenino,3.0,1.0,Masculino,Padre,Llamante solicitó información y/o orientación,2024-02-27,19:25,Metropolitana
458565,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-27,19:32,Metropolitana
456253,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Femenino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-02-27,23:43,Metropolitana
458567,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-27,23:47,Metropolitana
458568,Víctima,Femenino,No hay niñas/os,Física y psicológica,22,18 a 29 años,Femenino,1.0,2.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-28,00:16,Metropolitana
458578,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-28,11:36,Metropolitana
458579,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,4.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-28,11:39,Metropolitana
458580,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-28,11:53,Metropolitana
458582,Víctima,Femenino,Madre,Psicológica,22,18 a 29 años,Femenino,1.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-02-28,12:36,Metropolitana
458584,Vecina/o,Femenino,No hay niñas/os,Psicológica,22,18 a 29 años,Femenino,1.0,2.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-28,12:49,Metropolitana
458583,Familiar,Femenino,Otro familiar,Física y psicológica,2,0 a 5 años,Femenino,3.0,1.0,Femenino,Madre,Llamante solicitó información y/o orientación,2024-02-28,12:51,Metropolitana
458586,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-02-28,13:30,Metropolitana
458516,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0.0,0.0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-02-28,14:14,Metropolitana
458587,Familiar,Femenino,Hermano/a,Psicológica,5,0 a 5 años,Femenino,3.0,1.0,Masculino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-02-28,14:20,Metropolitana
458589,Víctima,Femenino,No hay niñas/os,Física y psicológica,31,30 a 39 años,Femenino,1.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-02-28,15:19,Metropolitana
458444,Familiar,Masculino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-02-28,15:36,Metropolitana
455308,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1.0,1.0,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-02-28,17:39,Metropolitana
